,BUILDING_BP 트래인스킬 사용여부(0/1),BUILDING_BP1 길이옵셋,BUILDING_BP1 오픈/오버랩량 조정,BUILDING_BP2 길이옵셋,BUILDING_BP2 오픈/오버랩량 조정,BUILDING_Belt #1 - 길이,BUILDING_Belt #1 - 폭 ,BUILDING_Belt #2 - 길이,BUILDING_Belt #2 - 폭 ,BUILDING_Belt Offset,BUILDING_Belt 각도,BUILDING_Carcass #1 - 폭 ,BUILDING_Carcass #2 - 폭 ,BUILDING_Inner - 폭 ,BUILDING_PA - 길이,BUILDING_PA - 폭 ,BUILDING_Splice Lap-BP1-우,BUILDING_Splice Lap-BP1-좌,BUILDING_Splice Lap-BP1-중,BUILDING_Splice Lap-BP2-우,BUILDING_Splice Lap-BP2-좌,BUILDING_Splice Lap-BP2-중,BUILDING_Splice Lap-PA-우,BUILDING_Splice Lap-PA-좌,BUILDING_Splice Lap-PA-중,BUILDING_Splice Lap-벨트1-우,BUILDING_Splice Lap-벨트1-좌,BUILDING_Splice Lap-벨트1-중,BUILDING_Splice Lap-벨트2-우,BUILDING_Splice Lap-벨트2-좌,BUILDING_Splice Lap-벨트2-중,BUILDING_Splice Lap-트래드-우,BUILDING_Splice Lap-트래드-좌,BUILDING_Splice Lap-트래드-중,BUILDING_T/D 스티칭 압력 - Setting - 폭,BUILDING_Tread 길이 - 세팅,BUILDING_Tread 길이 - 실측,BUILDING_Tread 폭 - 세팅,BUILDING_Tread 폭 - 실측,BUILDING_멀티롤압력센-BP1-Ch1,BUILDING_멀티롤압력센-BP1-Ch2-우,BUILDING_멀티롤압력센-BP1-Ch2-좌,BUILDING_멀티롤압력센-BP1-Ch3-우,BUILDING_멀티롤압력센-BP1-Ch3-좌,BUILDING_멀티롤압력센-BP1-Ch4-우,BUILDING_멀티롤압력센-BP1-Ch4-좌,BUILDING_멀티롤압력센-BP1-Ch5-우,BUILDING_멀티롤압력센-BP1-Ch5-좌,BUILDING_멀티롤압력센-BP1-Ch6-우,BUILDING_멀티롤압력센-BP1-Ch6-좌,BUILDING_멀티롤압력센-BP1-Ch7-우,BUILDING_멀티롤압력센-BP1-Ch7-좌,BUILDING_멀티롤압력센-BP2-Ch1,BUILDING_멀티롤압력센-BP2-Ch2-우,BUILDING_멀티롤압력센-BP2-Ch2-좌,BUILDING_멀티롤압력센-BP2-Ch3-우,BUILDING_멀티롤압력센-BP2-Ch3-좌,BUILDING_멀티롤압력센-BP2-Ch4-우,BUILDING_멀티롤압력센-BP2-Ch4-좌,BUILDING_멀티롤압력센-BP2-Ch5-우,BUILDING_멀티롤압력센-BP2-Ch5-좌,BUILDING_벨트1 후단팁 위치,BUILDING_벨트2 후단팁 위치,BUILDING_재료길이-BP1 App CV,BUILDING_재료길이-BP1 FrontCV,BUILDING_재료길이-BP1 Mid CV,BUILDING_재료길이-BP1 Mid_사행-선단,BUILDING_재료길이-BP1 Mid_사행-후단,BUILDING_재료길이-BP1 Mid_우 CV,BUILDING_재료길이-BP1 컷팅 CV,BUILDING_재료길이-BP2 App CV,BUILDING_재료길이-BP2 FrontCV,BUILDING_재료길이-BP2 Mid CV,BUILDING_재료길이-BP2 Mid_사행-선단,BUILDING_재료길이-BP2 Mid_사행-후단,BUILDING_재료길이-BP2 Mid_사행파람,BUILDING_재료길이-BP2 Mid_우 CV,BUILDING_재료길이-BP2 컷팅 CV,BUILDING_재료길이-PA App CV,BUILDING_재료길이-PA 컷팅 CV,BUILDING_재료옵셋-BP1,BUILDING_재료옵셋-BP2,BUILDING_재료옵셋-PA,BUILDING_측정번호-BP1,BUILDING_측정번호-BP2,BUILDING_측정번호-PA,BUILDING_트래드 후단팁 위치,Weight_LWM_STD_WGT,Weight_MRM_WGT,Weight_STD_WGT,Weight_UPM_STD_WGT
106857,0.0,100.0,100.0,0.0,100.0,1942.62,211.39,1961.5,197.87,-2.5,27.0,621.3,441.97,405.42,1403.0,593.43,6.2,4.8,4.4,0.0,0.0,0.0,5.2,3.0,7.3,6.6,2.8,4.2,2.2,0.0,1.0,4.1,3.7,3.7,220.0,1975.0,1978.52,251.0,252.94,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.69,-2.46,1669.9,1938.4,1405.6,2.2,1.7,1407.4,1406.5,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,623.9,1465.9,1415.0,0.0,1403.0,1758.0,0.0,1855.0,-6.41,10.469,10.92,10.737,11.005
106858,0.0,100.0,100.0,0.0,100.0,1942.62,209.4,1961.59,197.37,-2.5,27.0,621.24,441.97,405.42,1403.0,593.43,6.2,4.6,4.4,0.0,0.0,0.0,5.1,2.5,6.1,6.6,0.0,4.2,2.2,2.5,1.0,3.7,1.1,2.8,220.0,1975.0,1978.52,251.0,252.63,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.75,-2.46,1644.0,1938.4,1405.4,1.6,1.7,1405.7,1406.1,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,620.4,1464.3,1415.0,0.0,1403.0,1759.0,0.0,1856.0,-6.99,10.469,10.92,10.737,11.005
106859,0.0,100.0,100.0,0.0,100.0,1942.88,211.47,1961.59,198.29,-2.5,27.0,621.25,441.97,405.42,1403.0,593.12,5.7,4.6,4.4,0.0,0.0,0.0,5.4,5.7,6.6,1.5,1.5,1.7,0.0,2.5,0.0,0.4,1.1,0.7,220.0,1975.0,1976.38,251.0,252.49,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.75,-2.39,1644.4,1938.4,1405.3,1.6,1.2,1405.9,1406.1,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,578.9,1465.5,1415.0,0.0,1403.0,1760.0,0.0,1857.0,-6.99,10.469,10.92,10.737,11.005
106860,0.0,100.0,100.0,0.0,100.0,1943.9,211.47,1960.58,198.29,-2.5,27.0,621.27,441.97,405.42,1403.0,593.01,6.2,6.6,6.4,0.0,0.0,0.0,5.8,5.7,6.6,1.5,1.5,1.7,0.0,1.5,1.3,1.8,2.2,2.8,220.0,1975.0,1977.09,251.0,252.77,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.72,-2.5,2139.5,1936.7,1405.6,1.9,1.2,1406.8,1406.2,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,641.7,1466.7,1415.0,0.0,1403.0,1761.0,0.0,1859.0,-6.27,10.469,10.91,10.737,11.005
106861,0.0,100.0,100.0,0.0,100.0,1943.9,210.59,1958.86,197.66,-2.5,27.0,621.27,441.97,405.42,1403.0,592.83,6.2,6.6,6.4,0.0,0.0,0.0,6.9,6.1,9.1,1.2,0.0,1.7,0.0,1.2,2.3,3.2,2.2,2.8,220.0,1975.0,1977.09,251.0,252.99,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.73,-2.5,2139.5,1936.7,1406.2,1.9,1.1,1407.2,1406.2,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,602.9,1466.8,1415.0,0.0,1403.0,1762.0,0.0,1860.0,-6.62,10.469,10.92,10.737,11.005
106862,0.0,100.0,100.0,0.0,100.0,1943.38,211.55,1961.5,198.03,-2.5,27.0,621.27,441.97,405.42,1403.0,593.03,6.4,4.8,5.6,0.0,0.0,0.0,6.9,6.1,9.1,2.8,1.9,1.7,0.0,1.2,2.3,4.1,1.8,1.8,220.0,1975.0,1974.6,251.0,252.99,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.73,-2.43,1407.3,1936.7,1406.2,1.8,1.1,1407.2,1405.9,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,1393.1,1466.8,1415.0,0.0,1403.0,1763.0,0.0,1861.0,-6.62,10.469,10.92,10.737,11.005
106863,0.0,100.0,100.0,0.0,100.0,1943.38,211.55,1961.5,198.03,-2.5,27.0,621.32,441.97,406.44,1403.0,593.03,6.4,4.8,5.6,0.0,0.0,0.0,5.6,5.7,7.0,2.8,1.9,1.7,0.3,0.3,1.0,4.1,0.9,1.3,220.0,1975.0,1973.89,251.0,252.78,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.57,-2.4,1666.1,1938.4,1406.0,2.2,1.5,1407.1,1405.9,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,586.0,1467.3,1415.0,0.0,1403.0,1764.0,0.0,1862.0,-6.39,10.469,10.87,10.737,11.005
106864,0.0,100.0,100.0,0.0,100.0,1939.56,210.28,1960.23,198.03,-2.5,27.0,621.32,441.97,405.93,1403.0,592.84,5.9,4.1,5.0,0.0,0.0,0.0,5.8,6.6,8.1,1.2,2.2,2.3,0.0,0.0,1.7,1.3,1.1,1.1,220.0,1975.0,1974.25,251.0,252.82,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.62,-2.56,1990.7,1938.4,1405.7,2.2,1.7,1406.5,1406.0,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,933.3,1467.3,1415.0,0.0,1403.0,1765.0,0.0,1863.0,-6.19,10.469,10.89,10.737,11.005
106865,0.0,100.0,100.0,0.0,100.0,1939.77,211.59,1961.35,198.08,-2.5,27.0,621.35,441.97,403.38,1403.0,592.77,6.2,4.2,5.2,0.0,0.0,0.0,5.8,6.6,8.1,1.2,2.2,2.3,0.0,2.5,1.0,1.3,2.8,1.1,220.0,1975.0,1975.67,251.0,252.95,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.67,-2.58,1990.7,1938.4,1405.9,1.8,1.7,1406.2,1406.0,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,933.3,1466.2,1415.0,0.0,1403.0,1766.0,0.0,1864.0,-6.19,10.469,10.89,10.737,11.005
106866,0.0,100.0,100.0,0.0,100.0,1940.98,211.59,1961.35,198.08,-2.5,27.0,621.39,441.97,405.42,1403.0,592.76,6.2,4.2,5.2,0.0,0.0,0.0,3.8,3.2,6.1,4.1,1.5,2.6,2.5,2.5,2.0,2.8,2.8,1.8,220.0,1975.0,1975.67,251.0,252.95,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.67,-2.7,1980.6,1938.4,1405.9,1.6,1.7,1406.2,1405.7,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,742.8,1465.9,1415.0,0.0,1403.0,1767.0,0.0,1865.0,-6.05,10.469,10.83,10.737,11.005
106867,0.0,100.0,100.0,0.0,100.0,1943.23,210.75,1960.58,197.42,-2.5,27.0,621.39,441.97,406.44,1403.0,592.79,5.7,3.9,4.8,0.0,0.0,0.0,6.1,7.9,7.5,4.1,0.0,2.6,2.5,0.0,2.0,4.1,14.1,2.2,220.0,1975.0,1975.67,251.0,253.3,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.77,-2.7,1980.6,1938.4,1405.4,1.3,1.4,1405.7,1405.8,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,742.8,1465.9,1415.0,0.0,1403.0,1768.0,0.0,1866.0,-6.09,10.469,10.84,10.737,11.005
106868,0.0,100.0,100.0,0.0,100.0,1943.23,210.75,1960.58,198.0,-2.5,27.0,621.35,441.97,403.38,1403.0,592.79,6.2,4.8,5.5,0.0,0.0,0.0,6.1,7.9,8.1,0.0,0.0,0.0,0.0,3.1,1.7,15.9,14.1,15.4,220.0,1975.0,1974.96,251.0,254.24,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.77,-2.31,1387.2,1936.7,1406.6,1.5,1.4,1407.1,1406.7,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,583.4,1465.8,1415.0,0.0,1403.0,1769.0,0.0,1866.0,0.01,10.469,10.87,10.737,11.005
106869,0.0,100.0,100.0,0.0,100.0,1943.23,210.67,1963.87,198.0,-2.5,27.0,621.29,441.97,406.44,1403.0,592.79,6.9,5.7,6.3,0.0,0.0,0.0,6.1,6.6,8.1,0.0,0.0,0.0,0.6,3.1,1.7,2.2,14.1,15.4,220.0,1975.0,1976.03,251.0,254.24,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.77,-2.37,2154.2,1938.4,1406.6,1.8,1.5,1407.1,1406.7,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,592.5,1466.7,1415.0,0.0,1403.0,1770.0,0.0,1867.0,0.01,10.469,10.9,10.737,11.005
106870,0.0,100.0,100.0,0.0,100.0,1938.28,210.6,1963.87,198.0,-2.5,27.0,621.3,441.97,405.42,1403.0,592.71,6.9,5.7,6.3,0.0,0.0,0.0,6.1,6.6,8.2,0.0,1.2,2.0,0.0,3.1,1.7,2.2,1.3,1.1,220.0,1975.0,1977.09,251.0,254.1,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.71,-2.55,2154.2,1938.4,1405.7,1.8,2.0,1406.3,1406.0,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,588.4,1467.3,1415.0,0.0,1403.0,1771.0,0.0,1869.0,-5.95,10.469,10.9,10.737,11.005
106871,0.0,100.0,100.0,0.0,100.0,1937.22,207.82,1962.36,197.18,-2.5,27.0,621.3,441.97,402.87,1403.0,593.19,4.6,4.2,4.0,0.0,0.0,0.0,6.0,6.6,8.2,0.0,0.0,0.0,0.0,1.5,2.3,2.2,0.9,1.1,220.0,1975.0,1977.8,251.0,253.89,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.71,-2.55,1994.0,1938.4,1405.7,1.5,2.0,1406.0,1406.1,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,955.5,1471.9,1415.0,0.0,1403.0,1772.0,0.0,1870.0,-6.04,10.469,10.89,10.737,11.005
106872,0.0,100.0,100.0,0.0,100.0,1940.6,208.29,1962.36,197.97,-2.5,27.0,621.26,441.97,406.44,1403.0,593.19,6.8,5.0,4.1,0.0,0.0,0.0,3.1,1.9,4.5,0.0,1.2,1.3,3.4,2.5,2.6,2.2,0.9,0.7,220.0,1975.0,1977.8,251.0,253.89,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.77,-2.53,1584.1,1938.4,1405.9,1.9,1.7,1406.5,1406.8,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,988.7,1471.9,1415.0,0.0,1403.0,1773.0,0.0,1871.0,-6.04,10.469,10.9,10.737,11.005
106873,0.0,100.0,100.0,0.0,100.0,1938.44,211.73,1961.77,197.27,-2.5,27.0,621.25,441.97,406.44,1403.0,593.18,6.8,5.0,4.1,0.0,0.0,0.0,5.2,6.6,7.3,5.3,2.5,4.2,3.4,0.0,2.6,0.9,1.3,1.1,220.0,1975.0,1975.31,251.0,253.76,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.8,-2.53,1475.1,1938.4,1406.0,1.9,1.8,1406.5,1406.8,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,988.7,1465.7,1415.0,0.0,1403.0,1774.0,0.0,1872.0,-5.77,10.469,10.9,10.737,11.005
106874,0.0,100.0,100.0,0.0,100.0,1945.44,211.73,1961.98,197.75,-2.5,27.0,621.25,441.97,405.93,1403.0,593.18,6.4,3.0,3.9,0.0,0.0,0.0,5.2,6.6,7.3,5.3,2.5,4.2,1.2,1.2,1.7,0.9,2.8,1.8,220.0,1975.0,1975.31,251.0,253.18,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.8,-2.54,1597.2,1936.7,1406.0,1.7,1.8,1405.9,1406.4,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,771.2,1464.9,1415.0,0.0,1403.0,1775.0,0.0,1873.0,-6.5,10.469,10.88,10.737,11.005
106875,0.0,100.0,100.0,0.0,100.0,1945.44,210.84,1961.98,197.75,-2.5,27.0,621.25,441.97,406.44,1403.0,592.9,5.7,5.0,5.3,0.0,0.0,0.0,6.1,6.6,8.1,2.8,0.0,2.3,0.9,1.2,1.0,0.9,2.8,1.8,220.0,1975.0,1974.96,251.0,252.79,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.74,-2.54,1979.5,1936.7,1405.6,1.7,1.5,1406.0,1405.2,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,710.2,1464.8,1415.0,0.0,1403.0,1776.0,0.0,1874.0,0.01,10.469,10.91,10.737,11.005
106876,0.0,100.0,100.0,0.0,100.0,1951.01,211.16,1961.98,195.04,-2.5,27.0,621.28,441.97,406.44,1403.0,592.76,5.7,5.0,5.3,0.0,0.0,0.0,6.1,7.3,9.9,0.0,0.0,0.0,0.9,0.0,1.0,1.8,2.8,1.8,220.0,1975.0,1974.96,251.0,252.7,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.74,-2.54,1979.5,1938.4,1405.9,1.6,1.5,1406.0,1405.2,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,710.2,1475.6,1415.0,0.0,1403.0,1777.0,0.0,1875.0,0.01,10.469,10.9,10.737,11.005
106877,0.0,100.0,100.0,0.0,100.0,1951.01,211.16,1963.66,196.87,-2.5,27.0,621.36,441.97,405.42,1403.0,592.76,5.1,5.3,5.2,0.0,0.0,0.0,5.8,7.3,9.9,0.0,0.0,0.0,0.0,1.2,1.0,1.8,1.3,1.8,220.0,1975.0,1975.67,251.0,252.66,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.67,-2.35,1947.5,1938.4,1405.9,1.3,1.5,1405.7,1406.4,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,634.0,1475.6,1415.0,0.0,1403.0,1778.0,0.0,1876.0,-5.81,10.469,10.9,10.737,11.005
106878,0.0,100.0,100.0,0.0,100.0,1949.31,209.92,1963.66,197.79,-2.5,27.0,621.36,441.97,406.95,1403.0,592.77,5.5,5.3,5.2,0.0,0.0,0.0,5.6,4.8,7.9,0.0,0.0,0.0,0.0,1.2,0.0,0.9,2.2,0.9,220.0,1975.0,1975.67,251.0,252.62,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.67,-2.47,1966.2,1936.7,1406.2,1.5,1.4,1406.6,1406.7,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,682.3,1465.4,1415.0,0.0,1403.0,1779.0,0.0,1877.0,-6.33,10.469,10.87,10.737,11.005
106879,0.0,100.0,100.0,0.0,100.0,1950.37,209.92,1961.35,197.79,-2.5,27.0,621.34,441.97,405.42,1403.0,592.9,6.0,3.7,3.5,0.0,0.0,0.0,4.9,4.1,7.3,6.0,0.0,1.0,3.1,0.0,2.6,1.3,2.2,0.9,220.0,1975.0,1975.31,251.0,252.58,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.7,-2.47,1966.2,1936.7,1406.2,1.5,1.4,1406.6,1406.7,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,682.3,1465.2,1415.0,0.0,1403.0,1780.0,0.0,1878.0,-6.57,10.469,10.84,10.737,11.005
106881,0.0,100.0,100.0,0.0,100.0,1949.25,212.14,1962.95,197.8,-2.5,27.0,621.23,441.97,406.94,1403.0,592.95,6.6,5.0,4.4,0.0,0.0,0.0,6.1,7.0,8.1,0.0,0.0,0.0,0.0,0.0,0.4,4.1,3.7,4.1,220.0,1975.0,1979.94,251.0,252.99,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.42,-2.38,1410.9,1938.4,1405.6,1.5,1.4,1405.6,1405.8,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,784.8,1474.4,1415.0,0.0,1403.0,1782.0,0.0,1880.0,-7.03,10.469,10.79,10.737,11.005
106882,0.0,100.0,100.0,0.0,100.0,1954.16,212.14,1962.95,197.8,-2.5,27.0,621.3,441.97,405.42,1403.0,592.95,6.8,5.0,5.5,0.0,0.0,0.0,6.1,7.0,8.1,2.2,0.0,0.0,0.0,0.0,2.0,4.1,3.7,4.1,220.0,1975.0,1979.94,251.0,254.2,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.46,-2.39,2142.6,1938.4,1405.7,1.9,1.2,1406.8,1406.0,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,693.9,1474.4,1415.0,0.0,1403.0,1783.0,0.0,1881.0,-6.29,10.469,10.84,10.737,11.005
106883,0.0,100.0,100.0,0.0,100.0,1955.78,210.43,1960.91,197.76,-2.5,27.0,621.37,441.97,406.44,1403.0,592.87,6.8,4.2,5.5,0.0,0.0,0.0,6.5,6.4,7.9,2.2,1.9,0.0,1.2,0.0,2.3,1.1,1.1,1.1,220.0,1975.0,1977.09,251.0,255.48,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.5,-2.39,2142.6,1936.7,1405.7,1.9,3.3,1406.8,1406.0,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,872.5,1465.2,1415.0,0.0,1403.0,1784.0,0.0,1882.0,-6.37,10.469,10.92,10.737,11.005
106884,0.0,100.0,100.0,0.0,100.0,1957.52,211.36,1961.29,197.76,-2.5,27.0,621.37,441.97,408.46,1403.0,593.02,5.5,3.7,4.6,0.0,0.0,0.0,6.5,5.2,7.2,1.9,1.9,0.0,0.0,0.0,1.0,2.8,1.8,1.1,220.0,1975.0,1977.09,251.0,256.3,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.5,-2.45,1996.8,1936.7,1405.6,4.0,3.8,1406.2,1405.9,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,872.5,1472.5,1415.0,0.0,1403.0,1785.0,0.0,1883.0,-6.37,10.469,10.93,10.737,11.005
106885,0.0,100.0,100.0,0.0,100.0,1956.15,211.36,1958.69,197.06,-2.5,27.0,621.27,441.97,406.95,1403.0,593.02,9.6,4.8,4.6,0.0,0.0,0.0,4.0,2.8,6.6,5.0,1.2,1.7,0.0,0.0,1.0,2.8,1.8,1.3,220.0,1975.0,1976.38,251.0,256.76,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.42,-2.45,1994.7,1936.7,1407.1,4.4,3.8,1410.2,1409.3,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,759.4,1472.5,1415.0,0.0,1403.0,1786.0,0.0,1884.0,-6.9,10.469,10.97,10.737,11.005
106886,0.0,100.0,100.0,0.0,100.0,1953.42,209.8,1961.62,197.8,-2.5,27.0,621.24,441.97,406.44,1403.0,592.81,9.6,4.8,4.1,0.0,0.0,0.0,6.5,6.6,8.6,5.0,1.2,1.7,0.0,2.2,1.0,3.2,1.3,1.3,220.0,1975.0,1977.8,251.0,257.69,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.15,-2.41,1994.7,1936.7,1407.1,4.4,1.5,1410.2,1409.3,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,759.4,1465.4,1415.0,0.0,1403.0,1787.0,0.0,1885.0,-7.95,10.469,11.05,10.737,11.005
106887,0.0,100.0,100.0,0.0,100.0,1957.02,212.26,1962.83,197.8,-2.5,27.0,621.17,441.97,405.42,1403.0,592.92,6.0,4.6,5.0,0.0,0.0,0.0,6.7,6.8,9.1,2.5,5.0,1.3,0.0,2.2,0.0,3.2,0.9,2.8,220.0,1975.0,1977.8,251.0,257.69,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.6,-2.41,1394.1,1936.7,1406.9,2.2,2.1,1407.1,1406.6,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,574.8,1465.4,1415.0,0.0,1403.0,1788.0,0.0,1886.0,-8.22,10.469,10.88,10.737,11.005
106888,0.0,100.0,100.0,0.0,100.0,1958.22,212.26,1962.83,197.0,-2.5,27.0,621.14,441.97,407.96,1403.0,592.92,6.2,5.5,5.8,0.0,0.0,0.0,6.7,6.8,9.1,2.5,5.0,1.3,0.0,0.6,1.3,3.2,5.6,4.1,220.0,1975.0,1976.38,251.0,251.89,2.5,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,1.5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.6,-2.49,1995.0,1936.7,1406.9,1.9,2.1,1406.8,1406.3,0.0,0.0,1411.7,0.0,0.0,0.0,1404.6,1410.3,819.2,1465.2,1415.0,0.0,1403.0,1789.0,0.0,1887.0,-8.22,10.469,10.83,10.737,11.005
